property_id,location_id
27600,1215
43511,1216
13131,1219
13960,1220
15850,1222
16620,1224
41236,1225
29392,1227
7504,1229
7607,1230
45302,1231
13247,1233
47136,1234
5490,1236
16205,2989
18445,1237
47858,1238
36450,1240
40026,1242
31094,1243
11776,13880
2575,1244
41099,1245
33419,1246
35167,1250
35994,31378
7533,1251
33348,1252
44449,1254
38244,8259
1899,1258
13334,1259
38117,1260
21699,1261
26413,1263
32668,1264
2383,1266
10721,1267
873,1268
47708,1269
24093,2971
6573,36561
28636,1270
37025,1370
12707,1271
45609,1272
2896,1274
25034,1276
21566,1277
32494,1278
9926,1279
15008,1280
20835,1281
18160,1282
26364,1284
33567,1288
34121,1289
46250,1290
12161,1292
1951,1293
37191,19698
6766,1297
36533,1301
27364,1302
21230,1303
32857,1304
28169,1307
40104,1310
42007,1312
39539,1315
33588,1316
36803,1318
38499,1319
19231,1320
7959,2421
14875,1323
2020,1324
27588,1326
43104,1331
7314,1332
16485,1334
23030,1335
25575,1336
46068,1339
43156,1340
24794,1341
36911,1344
46713,1346
36344,1347
2619,1348
40117,1349
9782,1350
4576,1352
22464,1353
9397,1354
40345,1357
4295,1358
620,1359
17475,3414
1856,12895
32562,1360
17652,1362
45064,1364
42709,1365
4493,1366
8664,1367
24313,1371
31710,1438
5049,1439
40278,1440
6934,1441
46602,1442
5216,1589
24624,1608
35124,1756
27377,2324
47949,2550
47522,4354
5092,4374
5465,4382
40353,4386
45745,4390
35466,4391
38116,4425
31942,4452
24507,4843
12849,5015
19181,5017
36790,5127
38090,5202
46539,5211
10062,5266
22064,5287
36586,5348
2553,5421
17910,5438
1762,5671
12191,5926
32927,6696
26426,7014
41900,7173
22373,7869
34235,7932
22869,11168
45800,11177
46460,12729
33225,14219
6743,15556
29244,15811
5517,15866
46456,16050
8538,16933
18969,19415
14277,20620
33304,32170
15951,37350
34077,37352
19244,37531
16163,1373
6572,1375
33639,1376
11162,1379
8194,1382
2456,1383
27759,1384
4129,1385
32054,1386
8596,1387
41785,1388
1244,1389
30059,1390
37617,1391
14115,1392
10009,1393
16717,1396
16811,1399
42237,2327
16538,8439
39871,19080
40213,1400
38462,1401
39859,19510
23623,1403
41243,1406
17265,1407
210,1409
20293,1410
1862,1411
22896,11658
46757,1414
42697,15061
28843,1415
34419,1416
43822,6802
18610,16963
20725,1420
17627,5996
45479,1425
18988,1429
47170,1430
12237,1431
16862,1433
27926,1434
37750,1435
46877,1437
45061,1443
47672,1444
7262,1445
29291,1446
32078,1447
25272,1448
19138,1450
43063,1451
22090,1453
39037,1661
25841,1454
1213,1478
12019,1455
4823,1459
16792,1460
41688,1462
15489,1463
3343,1464
9985,1466
34943,1467
23679,1468
19145,1469
26787,1476
46416,1477
7142,1484
11607,2072
47880,1488
30338,10076
44531,1491
37989,2417
534,1493
40284,1494
48029,30444
14712,1497
34164,1498
43927,16380
24920,16952
10329,17606
48127,18158
17,1501
21140,1504
27975,1505
11021,1506
26964,1507
6765,13645
2294,31769
32009,1508
19137,1509
476,1510
23135,2265
15877,1512
14389,10538
7156,1514
39587,1515
39134,1516
11718,1518
15628,1519
12657,1520
33123,14064
15630,1523
25092,14838
23773,1524
4271,3613
30116,1527
5757,1530
24571,1531
29962,1532
11754,1535
17183,1536
30418,35810
47085,1537
33105,1539
46295,1556
9111,1557
43006,1541
9294,1866
13938,1543
12032,1544
38468,1548
26660,1549
39475,1550
38367,1551
19498,1554
41662,3695
33907,1559
24400,1648
7583,1562
20223,1564
12675,1566
4006,1739
17888,1568
20754,21900
18707,1569
1793,1571
41241,1573
5150,1574
36813,1575
29910,1577
30190,1578
23270,14834
35771,1579
38709,12916
9197,1581
45654,1585
44155,26395
46217,1591
34061,1593
12704,1595
48153,1597
41263,1598
45541,1599
23045,1604
40513,1605
27390,2125
45923,2126
14139,2127
17250,12131
18824,21538
23333,43819
957,1609
28882,1610
27885,1611
29090,1612
18550,1613
5673,1615
38986,1616
12129,1617
8964,1619
33160,1620
8158,1621
34357,1622
10262,1627
6210,1628
44965,1630
45921,1632
29454,1634
24224,1635
42627,1636
31025,1638
2500,1639
17198,1640
47713,1641
22065,10646
11326,1642
40123,1644
5281,1649
26870,1651
2235,1652
37331,1653
36336,1654
28740,1656
43488,1657
5069,1658
23403,1665
13288,1666
1047,1667
45021,45605
33858,1670
1465,1671
14572,1672
6198,1673
12875,1676
33632,1677
4526,1678
1639,1681
4235,1682
10581,1683
19519,1684
34011,1685
39805,1686
24443,1687
44324,1695
34200,30179
14585,1697
44246,1698
38553,1699
44344,1702
20483,1703
10687,1704
18078,1705
22378,8950
45370,1707
21992,1708
29866,1709
34122,2630
36553,32278
12438,42340
23337,47120
22922,1712
25126,1713
27041,7287
21757,14505
5723,1716
8977,1718
37820,1720
46529,1721
21035,1722
44262,1723
12898,1724
31709,1726
7320,1728
12651,1730
43187,1731
11653,1732
36717,1733
29330,1734
27644,1736
485,1738
5235,1741
36823,1745
9414,1746
20183,1749
18477,8706
39741,1751
20687,1844
42018,1753
40965,1754
21715,1755
28213,1757
47956,1758
17432,1759
33167,1761
669,1762
25009,1765
3688,1766
15992,1767
12549,1768
28184,1770
41399,1772
40369,1773
22028,1775
39648,1779
40790,1780
5796,1783
1218,2130
4083,2307
32310,2653
4388,2773
45969,2872
9797,4108
30648,4981
28818,1784
4909,1787
20677,1788
745,1789
30064,1790
30169,1791
25385,1793
26271,5560
26837,1795
25537,1796
20229,1798
16102,1799
40414,1801
31253,1803
39317,1804
5559,14742
46619,1805
18666,1806
24369,1807
6173,1809
31775,1811
29250,1813
43783,1818
10491,1821
22588,1823
26253,1825
40818,1826
20281,1834
19015,1835
29303,1837
8952,1846
34243,1847
33145,1848
8584,10302
25147,1851
955,1853
25928,1854
7399,8916
32152,30422
16834,38169
27432,1858
40855,1859
3225,1860
11003,1861
7140,1862
12408,1863
26243,1864
46519,1867
20652,1868
41806,1869
4140,1872
4655,1873
48492,1874
33532,1875
39884,1876
2319,1879
26235,1880
35615,1882
13962,1883
20972,1885
41278,11885
41140,1888
21270,1889
17487,1890
34465,1891
25322,1893
24768,1894
10829,1895
34264,1900
37222,1902
24613,1903
35200,1904
29399,1905
9435,1906
38178,1911
32839,1912
2650,1913
42353,1914
2990,1915
17401,1922
4778,1917
27838,1918
8667,1919
35614,1920
35778,4864
43796,20517
17013,29062
45900,1921
33910,1924
14812,1925
8179,1926
29374,1928
800,1929
34873,1931
1766,35173
1468,1936
21642,1938
22981,1941
4307,1942
39335,38327
44850,38328
31620,1944
169,1946
28020,1947
42659,34246
4149,1948
31193,36629
36796,1956
28759,1960
16002,1961
26942,1964
6075,1965
26593,1967
21366,1968
4956,1969
16257,1970
10144,1972
3045,1973
30881,24174
21442,1974
44595,1977
38078,1981
2010,1982
15744,1984
43209,1985
35294,1986
8228,1987
23460,1988
40183,1991
31233,44118
41266,44743
46146,1992
33703,1994
44925,1995
33906,1996
43765,1997
19712,2001
13319,2002
31815,2004
36359,2005
10418,2008
43241,2009
21837,2856
28060,2011
47863,2015
46827,2016
42374,2018
38250,2020
20247,2022
43514,2023
8605,2527
34848,2028
46383,2029
15865,2030
34731,2032
29317,2033
10503,2034
29263,2035
10984,3511
43333,2036
6155,2039
24858,2040
35214,2041
36278,2042
17612,2043
41455,2047
41551,2052
167,5328
18528,2055
43598,2057
4973,29012
26946,2059
4159,2061
9695,2062
22564,2063
19984,2064
23702,2065
38377,2066
41383,19398
902,2067
13726,7185
48435,2071
23091,2073
37203,2074
27959,2075
13453,2076
399,3880
29747,2078
35554,7179
11250,2079
836,2081
47612,2082
23510,2083
16786,2085
4470,2088
37733,2113
37232,2091
46972,2093
12196,2095
27401,2096
25052,42053
13516,2097
760,2100
28902,2101
22907,2102
2515,2103
8488,2104
22319,2105
26196,2107
37233,2108
18784,2109
26048,2110
21176,2111
47416,2112
17885,2767
30106,18397
28540,2114
38501,3588
1319,2116
39377,2117
38052,2118
11567,2119
39199,2123
5589,2124
44252,2128
37376,2129
2277,10208
14215,2131
18714,2133
47579,2135
32710,2136
48005,2187
8665,39870
41479,2137
44920,36999
33236,2138
47300,2139
36441,39232
10763,2142
3843,2144
29984,2148
15776,2149
37672,2150
6007,2151
47115,10191
35756,2153
17074,2154
13122,2155
23177,2157
20709,2158
23195,2160
42925,2166
16564,2169
37420,2170
17714,2172
3197,2175
12270,2179
36339,2180
30815,2181
32157,2182
21771,2184
28594,2186
14556,2188
23863,21034
11981,24130
40994,2189
1359,6035
2025,2191
15829,2863
8293,2193
804,2194
42778,26357
32622,2199
27393,2202
1021,2204
9702,2628
17514,2206
4964,2209
48297,2210
35150,2211
45471,2212
24327,2804
26978,29834
6908,2214
32532,2216
21152,4733
20482,2220
46070,2222
17837,2223
43108,13015
29957,2225
29474,2228
41956,2229
42736,2230
36268,2232
40243,2233
38518,14793
35542,2234
19588,2235
21545,12082
7448,2237
19033,2238
20755,2240
30382,2604
35218,2243
9773,2244
19975,2251
34643,27044
35067,2252
34017,2254
31916,2257
8477,2258
29607,2259
14882,2260
37453,2261
20775,2262
31980,2263
27350,2660
11774,2264
43642,2266
17941,2267
25947,2268
35068,2271
28293,2273
24528,2275
869,2277
1923,2278
40430,2282
27940,2283
42476,2858
34592,31847
32248,2289
36253,2292
40722,2293
20033,2295
23691,2299
11312,2300
26385,2301
30979,2302
46328,2305
4015,2308
2798,2309
19268,2310
41237,2311
41559,2312
3802,2314
40640,2317
9493,2318
6724,2320
13407,2321
43542,2322
11851,5811
28340,2328
37430,37621
14465,2329
40393,2333
37855,2335
19053,2336
1619,2337
44664,2338
11023,29776
3555,2341
39398,2342
9665,2343
40464,2346
43238,8494
28735,2351
19757,2352
899,2356
10258,2358
3623,2359
6792,2361
21027,2362
13606,2363
3645,2366
21266,2367
35258,2370
11304,2371
14594,2373
45292,2375
28349,2377
12329,2378
14973,2380
22328,9501
5431,2384
30742,2385
6630,2386
35333,2387
4771,2388
23158,2390
32281,2391
2455,2396
12959,2397
743,2400
5880,2403
32766,2405
4095,2408
5436,2409
9917,2410
11178,8332
40190,2412
8032,2414
25706,39391
42759,2418
40260,2420
3975,2423
11434,2424
37881,2425
30326,2427
10452,2428
13085,2429
8491,2430
12637,2433
616,29498
7586,2436
10199,2439
26179,39682
39145,2441
41401,2442
5622,2443
6143,2446
9228,2448
349,2449
8238,2450
34944,2451
25365,2452
6086,6690
44112,2455
16337,2456
8794,2458
4274,2461
9163,2463
32931,2468
1642,2469
45396,14048
2925,14049
2932,2471
26796,2472
29356,2474
28453,2475
9870,2477
12578,2478
33398,2479
34782,2480
11241,2483
19702,2484
18534,2486
43403,2488
38103,2491
35751,2493
31596,2495
2095,2496
8886,2497
33290,2499
36223,2501
44757,2502
16487,2503
28755,2504
11323,2508
18965,2572
15492,34485
25288,2513
2212,2514
8607,2515
15623,2517
2760,2519
43273,2520
41003,2521
20759,2523
6624,2528
10878,2529
28727,2532
35766,2533
25475,2536
21607,2537
16568,2538
41866,2539
32912,2541
13685,2542
7062,2543
24980,2544
4600,2546
43794,3461
43242,4398
17766,4998
2464,5352
28095,6105
2436,2546
43569,2547
8516,2549
33445,2551
36662,2552
31780,2555
7416,2558
23123,2561
3027,46691
36953,2560
46861,2566
36884,2567
46754,2568
36485,2569
16097,2570
32181,2571
43086,2573
28482,2576
4780,2963
17004,36717
27467,2578
8708,2588
18994,2582
15645,8128
3015,2584
17205,2585
13781,2586
18967,2590
42799,2594
31001,2598
5474,26472
9573,2600
15087,2605
10344,2676
38522,2715
4756,2748
25748,2814
20702,2860
1082,2958
3752,3114
39763,3140
21357,3269
22348,3421
4543,3490
48426,3492
24565,3518
748,3519
23527,3634
41779,3697
7346,3719
35063,3720
34003,3722
19827,3782
3485,3871
45232,3893
17644,3907
29658,3917
523,4117
12832,4122
8164,4216
31695,4227
8409,4348
5408,4378
46881,4403
26618,4687
24008,4999
25546,5101
8320,5824
28941,5863
23068,6582
47296,7133
35935,7161
26674,7261
36429,7445
13848,7509
15447,7541
38809,7626
29653,8356
9959,9186
6795,9975
10033,11491
19983,22476
8511,22506
6800,8058
37044,2603
12602,2606
20252,2607
23258,2608
46558,2609
28608,2610
8679,2611
38967,2614
24389,5187
20131,2615
15264,2616
21062,2617
48354,16144
26192,2620
20380,2625
10247,2626
34405,2627
5953,2629
32803,2632
47145,44532
23782,2633
12259,2634
19380,2637
32109,2642
22417,2643
4547,2645
1986,2648
4114,2651
39558,2652
25956,2654
613,2655
39432,2657
20377,2658
33353,2662
33818,2664
3470,2666
17291,2667
17199,2668
47659,2670
8321,2671
22828,2672
30957,2673
42344,2674
10679,2681
35710,2682
11904,4211
556,19051
18705,2686
34751,2687
27664,2688
30627,20015
38063,2690
21297,2691
24808,2692
20669,19006
2325,2693
22797,2700
42072,2703
4111,2704
10442,2705
31818,2706
22512,2711
47351,2712
43745,2714
13408,2716
15022,2717
28261,2719
13385,2722
42540,2723
39156,2724
45460,7448
42856,2725
28288,2728
44121,2729
18012,17791
34479,2733
17740,4184
18268,7622
47055,32119
46000,2734
33270,2735
21762,2736
3859,2737
18291,2738
44673,2739
11397,2740
13104,29403
22107,2743
32039,9893
33448,36335
5255,2747
30964,2749
2224,2750
24162,2751
41546,2752
37018,2754
9475,2755
19392,3082
11625,2756
20154,2757
15348,2758
43048,2759
7819,3968
37976,9522
12344,25957
13412,35929
41644,2764
14013,2765
24078,2768
18197,2769
21146,2770
32652,2771
30111,2772
29534,2774
40572,2776
19090,2777
34763,2778
13352,21010
40529,2779
9896,2782
28903,2787
11828,2788
6678,2789
16020,2790
37641,2796
19719,2797
43708,2798
5228,2800
6823,2870
28300,2801
23316,2802
28088,2806
27732,2807
46605,2809
18638,2811
29771,2813
10775,2815
23896,2816
43868,2818
33286,2820
20028,2822
42015,2823
42168,8576
14780,8592
28065,42139
43125,2827
23425,3923
19927,2830
42963,2831
21193,2833
4608,2834
13149,2835
9950,2836
44349,2837
18905,2838
39344,9912
18271,30646
4116,2839
36070,2840
24205,2841
45174,2844
31915,2843
38028,2845
28260,2846
30980,2847
27869,2849
9749,2851
15046,7423
31261,2852
23825,2857
24853,2874
45426,2875
19773,2876
2871,3529
8226,4668
42187,5011
47604,5014
7300,5079
14675,5176
19094,5213
16959,5215
19252,5439
10669,5856
14846,6092
5339,6093
11196,6255
48308,6256
26420,7087
6380,7112
5029,7206
46221,7241
40758,7289
16091,7296
48390,7504
8270,7811
20918,8900
32760,10138
22104,10158
36333,10350
2605,11661
8557,14213
7152,14412
29505,14465
19579,17159
4861,17162
35411,17274
46037,17522
25518,17811
15833,2859
39838,2862
38821,2864
4268,2865
8132,2866
15872,2868
21580,2869
27052,2871
18423,2873
1030,2879
19795,2880
28102,31589
30271,2884
7799,18258
22201,32103
32196,35055
42840,2888
25511,4180
10358,2890
29636,8475
48129,2891
15179,2903
30145,2905
13724,2908
15060,23329
29893,2910
39643,2911
26448,31253
3065,44529
44133,3151
34728,2919
36739,2921
31633,2922
851,2923
25649,2924
20100,2925
744,7699
16008,2928
20197,2931
33059,2935
40412,2936
40154,2985
5360,2938
155,30872
28599,2941
38604,2943
298,6286
29758,2944
752,2945
33686,2947
7835,2948
11087,2950
19504,2951
31965,2952
17760,2954
19653,2956
46909,2957
22477,2959
244,2960
47188,2965
988,2966
42579,4518
34372,11030
7041,2967
27310,2968
45198,2970
18292,2973
44980,38145
10310,2974
19848,2976
4940,2979
25079,2982
8826,3282
43533,8740
39834,2984
8013,2991
9257,5255
8374,2993
22403,2995
29871,2997
22581,2998
34551,3002
15913,3003
17409,3004
48400,3006
27395,3007
36568,3009
15758,3010
17439,3011
8851,3012
38241,3015
36702,3016
24044,3017
26294,3018
19076,3021
4183,3022
8803,3023
5739,3024
13061,3025
34855,3026
23056,3033
17782,3035
41447,3036
3566,5717
9530,3037
39533,3040
19836,3041
17581,28170
43141,3043
16602,8040
5130,3045
47048,3046
2689,3047
42560,3048
35046,3053
45376,3054
1836,3055
3690,12544
27358,3057
36880,3059
3659,3061
6201,3062
12720,3063
33768,18323
28783,3066
8,3067
43654,3068
18429,3080
17390,3069
44774,3070
34711,15236
4844,3073
1053,3075
18399,3077
19259,3078
307,3079
34802,3081
39882,3083
24947,3084
16759,3085
13504,3089
2063,3090
30053,3091
36331,3093
1405,3094
875,3095
23572,3096
11920,3098
11811,3099
39330,3100
29278,3101
13227,3102
5825,3103
19832,3106
11514,3107
46583,3108
8802,3109
47480,3110
31139,3112
6324,3113
43564,3116
27561,3117
31186,3118
43650,23954
45636,3120
40830,3124
8536,3125
23097,3127
16248,3128
37110,3131
23119,3132
21203,3133
34695,3135
13381,3137
8118,3138
12488,3139
21032,3141
31137,3142
16529,3146
36848,3147
2999,3152
31221,7641
26035,3157
36540,3158
38206,3159
16561,3161
17907,3162
39133,3163
6776,3165
5677,3170
27110,3172
28308,23680
1262,45958
40451,3174
17040,5653
23169,3175
39122,3177
32179,3179
2633,3181
19196,3182
2096,3183
47784,3184
27963,3186
24239,31859
43184,3187
45697,3489
6552,3190
13384,3191
8352,15905
3874,3192
6670,3194
41222,3199
4354,3200
22184,3201
36330,3202
25513,18571
31930,3203
21251,3204
5072,3206
2882,3207
44789,3208
46360,3920
5910,3209
4897,3210
6643,3211
31832,3212
8427,3213
15910,3215
24311,3219
43469,3220
28605,3221
6877,3222
44391,3224
38458,3225
41888,3226
28299,3227
47012,3228
12943,3229
20849,3230
1234,3231
43976,3233
34573,3234
34190,3235
1411,3236
19667,3237
30982,3238
43274,3239
35776,3240
26588,3241
3432,3242
25055,3243
46088,3244
42200,3246
30263,10694
14457,3247
39365,10506
10303,3249
27548,3250
46719,3251
39733,3252
36804,3253
21390,3257
23969,3259
25502,3261
20799,3263
12795,3266
38832,3267
21960,3270
22487,3272
20026,3274
7620,3275
19071,3276
41486,3277
15708,3278
12304,3279
17742,3283
20019,3284
12626,3289
28781,3290
17831,3291
41841,3292
25895,3293
28596,3295
8422,3296
10843,3297
37625,3298
35151,3299
20680,3300
41330,3302
26227,3303
19110,3304
43840,3305
7107,3307
6418,3310
10583,3312
45557,3313
4801,5338
20207,3316
45005,3319
35760,3317
2609,3318
26927,3320
18336,3322
46743,3323
10028,3325
17635,3326
33402,3327
31857,3328
3100,3329
19420,3330
19868,3333
47867,3334
33518,3335
28332,3336
42986,3338
882,3339
30477,3340
4424,3341
48302,3343
63,3344
16952,3345
44454,3347
43810,3348
16443,3349
20705,5191
10718,3352
31178,3353
30606,3354
13461,3356
9709,3357
14451,3358
6540,3360
31029,3361
15650,3363
47030,42670
36955,3364
5276,3365
12246,3367
34354,3370
46717,3372
24948,3375
33441,3376
36381,3378
36746,3379
40290,3380
40725,3381
26037,3382
30236,3384
38693,3385
14133,11500
40940,3387
13165,3388
12088,3389
40389,6387
25677,3393
39476,3394
5729,3397
44811,3398
36373,30157
32615,31394
43860,37662
38969,41563
9351,42094
1225,3401
9473,3404
4799,3410
32892,3411
25635,3412
3132,21314
41127,3416
24978,3417
30270,3419
16136,3420
38800,3423
27855,3424
20530,3425
24140,3426
29397,3427
